sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
41,penultimate,0,3.7349579334259033,0.9550747275352478,1.8307722806930542,4.905513286590576,1.8307722806930542,4.905513286590576,1.5280940532684326
42,penultimate,0,3.7182083129882812,0.909975528717041,2.0506932735443115,4.51359224319458,2.0506932735443115,4.51359224319458,2.0520174503326416
43,penultimate,0,3.898733377456665,0.8832786083221436,1.9694650173187256,4.630611419677734,1.9694650173187256,4.630611419677734,1.9410669803619385
44,penultimate,0,3.6630074977874756,0.8786742687225342,1.98366117477417,3.9004485607147217,1.98366117477417,3.9004485607147217,2.3184545040130615
45,penultimate,0,4.112046718597412,0.8394710421562195,1.2583564519882202,4.265876293182373,1.2583564519882202,4.265876293182373,1.3012651205062866
46,penultimate,0,3.9435012340545654,0.8981223106384277,2.723867177963257,4.614721775054932,2.723867177963257,4.614721775054932,2.5378270149230957
47,penultimate,0,3.598446846008301,0.8444522619247437,2.67594838142395,4.261427402496338,2.67594838142395,4.261427402496338,2.70039963722229
48,penultimate,0,3.3942606449127197,0.8989075422286987,1.1579062938690186,3.4005727767944336,1.1579062938690186,3.4005727767944336,1.3044227361679077
49,penultimate,0,3.7523839473724365,0.8472400307655334,2.2094526290893555,4.010054588317871,2.2094526290893555,4.010054588317871,2.1406052112579346
50,penultimate,0,4.258639812469482,0.8421367406845093,1.6939691305160522,4.003594398498535,1.6939691305160522,4.003594398498535,1.5478928089141846
51,penultimate,0,3.826275110244751,0.8120691776275635,2.432072401046753,3.978241205215454,2.432072401046753,3.978241205215454,2.6970579624176025
52,penultimate,0,3.699317693710327,0.8733322024345398,1.3164565563201904,3.852243185043335,1.3164565563201904,3.852243185043335,1.3500335216522217
53,penultimate,0,3.8800387382507324,0.815653920173645,2.9871556758880615,3.960517406463623,2.9871556758880615,3.960517406463623,2.7705233097076416
