sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
45,layer1,0,366.5390625,0.8556880950927734,352.25946044921875,363.08697509765625,352.25946044921875,363.08697509765625,371.6617431640625
46,layer1,0,258.89190673828125,0.9290695190429688,328.44146728515625,296.7020568847656,328.44146728515625,296.7020568847656,325.4981384277344
47,layer1,0,297.25390625,0.9002600312232971,347.3348693847656,297.3893127441406,347.3348693847656,297.3893127441406,336.0306396484375
48,layer1,0,399.5976867675781,0.8369193077087402,319.52044677734375,362.4276428222656,319.52044677734375,362.4276428222656,349.5535888671875
49,layer1,0,300.0102233886719,0.9012494087219238,344.5312805175781,343.80810546875,344.5312805175781,343.80810546875,374.34136962890625
50,layer1,0,419.19903564453125,0.8434871435165405,367.89385986328125,428.64666748046875,367.89385986328125,428.64666748046875,400.0653381347656
51,layer1,0,349.1596374511719,0.8777210116386414,318.7521057128906,338.83416748046875,318.7521057128906,338.83416748046875,333.7198791503906
52,layer1,0,335.2130126953125,0.8969206213951111,454.262451171875,475.8826904296875,454.262451171875,475.8826904296875,513.9027709960938
53,layer1,0,245.30557250976562,0.9317623972892761,302.2603759765625,295.1216735839844,302.2603759765625,295.1216735839844,318.5633239746094
54,layer1,0,330.3642883300781,0.8871726989746094,392.9888610839844,388.4728088378906,392.9888610839844,388.4728088378906,423.16546630859375
55,layer1,0,284.6623229980469,0.916769802570343,338.10943603515625,321.2783203125,338.10943603515625,321.2783203125,348.9275817871094
56,layer1,0,313.40985107421875,0.8882630467414856,294.78143310546875,302.3128662109375,294.78143310546875,302.3128662109375,320.4739990234375
57,layer1,0,299.8658142089844,0.8980088233947754,321.6619567871094,314.7716979980469,321.6619567871094,314.7716979980469,335.93377685546875
58,layer1,0,362.05914306640625,0.8521784543991089,347.79254150390625,342.8705749511719,347.79254150390625,342.8705749511719,385.3704528808594
59,layer1,0,265.193115234375,0.9100397229194641,327.3391418457031,292.7315368652344,327.3391418457031,292.7315368652344,341.6775207519531
60,layer1,0,330.44354248046875,0.8777993321418762,345.9992980957031,340.8862609863281,345.9992980957031,340.8862609863281,376.56622314453125
61,layer1,0,378.4087219238281,0.8508379459381104,327.7466735839844,360.56256103515625,327.7466735839844,360.56256103515625,346.7098693847656
62,layer1,0,289.9232482910156,0.9057883620262146,458.66461181640625,384.7935485839844,458.66461181640625,384.7935485839844,496.0596008300781
63,layer1,0,355.0407409667969,0.8558216094970703,339.85333251953125,338.8802185058594,339.85333251953125,338.8802185058594,367.3088073730469
64,layer1,0,328.7169494628906,0.8767473101615906,335.9128112792969,319.3047180175781,335.9128112792969,319.3047180175781,346.1558837890625
65,layer1,0,321.2036437988281,0.8804884552955627,296.7468566894531,289.0870056152344,296.7468566894531,289.0870056152344,321.27752685546875
66,layer1,0,348.19287109375,0.9007402658462524,374.4095458984375,467.7579040527344,374.4095458984375,467.7579040527344,412.4609375
67,layer1,0,398.5112609863281,0.8445610404014587,342.0867614746094,397.9071044921875,342.0867614746094,397.9071044921875,378.98858642578125
68,layer1,0,296.2920227050781,0.892790675163269,337.4425964355469,308.95013427734375,337.4425964355469,308.95013427734375,365.14862060546875
69,layer1,0,249.3768310546875,0.9228979349136353,332.025634765625,309.87469482421875,332.025634765625,309.87469482421875,341.2439880371094
70,layer1,0,311.93450927734375,0.9015035033226013,307.8187255859375,290.6083984375,307.8187255859375,290.6083984375,296.0189514160156
71,layer1,0,382.2887268066406,0.8760955929756165,403.7677001953125,444.882080078125,403.7677001953125,444.882080078125,421.7132873535156
72,layer1,0,365.6803894042969,0.8762614727020264,370.5644226074219,377.4963073730469,370.5644226074219,377.4963073730469,361.3017883300781
73,layer1,0,373.800048828125,0.8480157256126404,366.34765625,366.7780456542969,366.34765625,366.7780456542969,391.2207946777344
74,layer1,0,266.30059814453125,0.9070017337799072,274.9023132324219,252.92433166503906,274.9023132324219,252.92433166503906,277.94390869140625
75,layer1,0,258.22216796875,0.9302393198013306,359.7026672363281,379.1865539550781,359.7026672363281,379.1865539550781,380.0740966796875
76,layer1,0,336.4060363769531,0.8917618989944458,345.07525634765625,367.62286376953125,345.07525634765625,367.62286376953125,373.072509765625
77,layer1,0,336.46588134765625,0.8671317100524902,315.6339416503906,310.0552978515625,315.6339416503906,310.0552978515625,328.85205078125
78,layer1,0,340.0784606933594,0.873071551322937,317.55694580078125,343.4317626953125,317.55694580078125,343.4317626953125,335.6772766113281
79,layer1,0,321.48406982421875,0.8970949649810791,319.634033203125,326.9819030761719,319.634033203125,326.9819030761719,336.48480224609375
80,layer1,0,362.6593322753906,0.8759507536888123,360.6120300292969,378.90106201171875,360.6120300292969,378.90106201171875,369.5521240234375
81,layer1,0,299.6177978515625,0.8967849612236023,332.414306640625,313.6980895996094,332.414306640625,313.6980895996094,350.3525085449219
82,layer1,0,380.1355895996094,0.9094458818435669,346.3234558105469,485.85260009765625,346.3234558105469,485.85260009765625,365.1877136230469
83,layer1,0,225.8782196044922,0.9403795599937439,330.32745361328125,320.5781555175781,330.32745361328125,320.5781555175781,348.52154541015625
84,layer1,0,289.562744140625,0.9282196164131165,362.34185791015625,385.65020751953125,362.34185791015625,385.65020751953125,372.4111328125
85,layer1,0,418.64703369140625,0.8214820623397827,346.7854309082031,379.37506103515625,346.7854309082031,379.37506103515625,374.2220764160156
86,layer1,0,332.5068054199219,0.8755003213882446,284.39422607421875,301.8039245605469,284.39422607421875,301.8039245605469,301.3552551269531
87,layer1,0,339.5009765625,0.8737523555755615,309.806640625,331.9085388183594,309.806640625,331.9085388183594,349.46795654296875
88,layer1,0,306.7427978515625,0.9006598591804504,303.2479553222656,335.173095703125,303.2479553222656,335.173095703125,327.70159912109375
89,layer1,0,260.62701416015625,0.922288179397583,347.1392517089844,303.5787353515625,347.1392517089844,303.5787353515625,339.5132141113281
