sample_index,layer,true_label,feature_shift_poison_to_restored_poison,cosine_poison_to_restored_poison,dist_restored_poison_to_clean_centroid,dist_poison_to_clean_centroid,dist_restored_poison_to_target_centroid,dist_poison_to_target_centroid,dist_restored_clean_to_clean_centroid
65,penultimate,0,4.810214042663574,0.1962205469608307,4.967875003814697,4.426069736480713,4.967875003814697,4.426069736480713,1.8064359426498413
66,penultimate,0,6.147617340087891,0.11884377896785736,4.972802639007568,5.351322174072266,4.972802639007568,5.351322174072266,1.1777129173278809
67,penultimate,0,5.567654132843018,0.15188145637512207,4.950544834136963,4.875162124633789,4.950544834136963,4.875162124633789,2.04321026802063
68,penultimate,0,4.212666988372803,0.4758543074131012,3.8454978466033936,4.589673042297363,3.8454978466033936,4.589673042297363,1.215506911277771
69,penultimate,0,3.6490237712860107,0.6045977473258972,3.874878168106079,4.694685459136963,3.874878168106079,4.694685459136963,1.852742314338684
70,penultimate,0,5.611166000366211,0.16792701184749603,4.946367263793945,5.340396881103516,4.946367263793945,5.340396881103516,1.7376625537872314
71,penultimate,0,5.269460201263428,0.17417506873607635,4.968026161193848,4.800671100616455,4.968026161193848,4.800671100616455,2.4118857383728027
72,penultimate,0,5.001109600067139,0.22813208401203156,4.968997478485107,4.026309013366699,4.968997478485107,4.026309013366699,2.159759759902954
73,penultimate,0,2.7876482009887695,0.6546735763549805,3.4338934421539307,4.301944255828857,3.4338934421539307,4.301944255828857,1.115765929222107
74,penultimate,0,5.591174602508545,0.1554279923439026,4.968466758728027,5.0048909187316895,4.968466758728027,5.0048909187316895,2.151272773742676
75,penultimate,0,4.212159633636475,0.6109753847122192,3.8783581256866455,5.586759567260742,3.8783581256866455,5.586759567260742,1.2532987594604492
76,penultimate,0,5.347668170928955,0.22646254301071167,4.967252731323242,4.338602542877197,4.967252731323242,4.338602542877197,3.0214333534240723
77,penultimate,0,5.3630852699279785,0.16781538724899292,4.9368367195129395,4.576183319091797,4.9368367195129395,4.576183319091797,1.075839877128601
78,penultimate,0,4.5590500831604,0.3831610679626465,4.177516937255859,4.283946514129639,4.177516937255859,4.283946514129639,1.8552199602127075
79,penultimate,0,5.259336948394775,0.18696154654026031,4.966916561126709,4.256618022918701,4.966916561126709,4.256618022918701,3.6709768772125244
80,penultimate,0,5.519928455352783,0.1526235044002533,4.967995643615723,4.54392671585083,4.967995643615723,4.54392671585083,1.1471421718597412
81,penultimate,0,5.300614356994629,0.21376153826713562,4.948629379272461,4.620720386505127,4.948629379272461,4.620720386505127,1.5778567790985107
82,penultimate,0,5.905575752258301,0.16468651592731476,4.966718673706055,5.426371097564697,4.966718673706055,5.426371097564697,1.9437216520309448
83,penultimate,0,6.048780918121338,0.16488711535930634,4.9397478103637695,5.267971992492676,4.9397478103637695,5.267971992492676,1.6045784950256348
84,penultimate,0,6.114610195159912,0.1981184184551239,4.866026401519775,5.639297962188721,4.866026401519775,5.639297962188721,1.156693458557129
85,penultimate,0,5.141086578369141,0.18494677543640137,4.96751594543457,4.188609600067139,4.96751594543457,4.188609600067139,1.621965765953064
